tag,餐饮美食,房产,服饰鞋包,个护美容,花鸟萌宠,婚恋交友,家电数码,建材家居,教育培训,金融财经,旅游出行,母婴亲子,汽车,求职创业,软件应用,商务服务,生活服务,书籍阅读,体育健身,网络购物,星座运势,休闲爱好,医疗健康,影视音乐,游戏,资讯
D6690CC10D0384298C890CCA6E943BBB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D6F99A24F61A7E68A09BF23831ACACB4,87.0,72.0,81.0,0.0,0.0,0.0,0.0,0.0,90.0,73.0,80.0,83.0,0.0,73.0,95.0,0.0,0.0,0.0,78.0,85.0,0.0,76.0,86.0,97.0,72.0,95.0
D7DE2F5C98460F292A21B047D56AF0F2,0.0,89.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,91.0,94.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,84.0,90.0,0.0,75.0
D99840E4383CB180A46CE96EE32FDE72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D9FCE103D406367CDFCC00226960A3BF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAF37485FE9575632F5BAFC040B06277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,79.0,0.0,81.0
DB9BC0EF0CB527F5288A330C0DE69B8C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDABF3F8A496D7C1E389A52051D673D6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE133244649EFF5D4A0AD1F956B72E81,83.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,75.0,77.0,0.0,87.0,0.0,0.0,0.0,81.0,0.0,77.0
DE16FF20743AD60051B4E77744CB7D0B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE332040DAB003EFD35811F3E6354F97,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,90.0,96.0,75.0
DE9EA582CA659545CA2B5BB0F00A379F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DF6D5117992AE13C49CF348BE8DEE7C9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,71.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0
E1FC0C13DAB856EBD61A430210C2D7D9,74.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,84.0,72.0,0.0,93.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,87.0,85.0,0.0,83.0
E275A00E20B84EF4A7F2B5FD21F5AD20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2B9768D6F593503025A338E95B179CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E34EF3FEECFCA4E6554949105024820A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3899466F22E6FC7DA86C407E9D84919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0
E5A42EB2204AB2FAB1932F1404F63F0B,0.0,87.0,0.0,0.0,0.0,0.0,85.0,82.0,84.0,0.0,83.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,88.0,74.0,0.0,81.0,87.0,95.0,0.0
E8064B378886D0CE2924BE76E52AC1CD,74.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,70.0,90.0,0.0,84.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,79.0,0.0,77.0,90.0,92.0,0.0,0.0
E996B9EED164A8ECE27AA2A58A374FB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EA29D99D862071E4726E70CFBADF2487,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,79.0,87.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,77.0,83.0,0.0,85.0,95.0,92.0,88.0
EAB011E80A5EDB062CADB6454D3E257D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EAFE1D1186B53E40E57DBA10ACAB2D8D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EE57D381014CCC97456C99C93EBBDBE2,91.0,79.0,89.0,88.0,79.0,0.0,78.0,80.0,92.0,81.0,92.0,89.0,91.0,0.0,95.0,0.0,77.0,0.0,88.0,86.0,0.0,0.0,93.0,97.0,0.0,94.0
EE92180ABFD355D23E779BC4B0C56D8C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFE321BC5A17298B83992A2DC5182DD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1B602F5C25217BCF2587578BC00EA1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1CC481512DEAF8DB8519073054FE7AC,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,70.0,0.0,75.0,0.0
F311E6FEE4FD51D2A38B0657E401ECAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,91.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,75.0
F3FE4CD70A5CECE49E686270199D4FFC,0.0,0.0,0.0,0.0,70.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,75.0,0.0
F4D9DB74E554476BEB74A8FE5FA78E5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F500F00F8D9033CD62E2C25FD7EF64BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F86728B68133B32C84B52ACC9ABBE411,82.0,0.0,0.0,0.0,0.0,0.0,90.0,83.0,94.0,82.0,73.0,80.0,0.0,91.0,0.0,0.0,71.0,0.0,72.0,90.0,0.0,0.0,96.0,96.0,0.0,92.0
FA7EA3656A09A73C15CFF71AA97402B9,92.0,85.0,89.0,88.0,84.0,0.0,84.0,88.0,92.0,95.0,81.0,84.0,72.0,89.0,97.0,83.0,82.0,86.0,82.0,91.0,78.0,74.0,96.0,97.0,0.0,94.0
FB00B4968D0DF882EB9B7F829D959816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,80.0,87.0,0.0,0.0
FB2D4CAB2326CD86C3986A9698BDB4EB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBA2FAA5DB120A0DB5EE0E7EF64D4604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBDBBA44D4B681CEBE5F63583896E75B,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,84.0,90.0,78.0,0.0,0.0,93.0,0.0,77.0,0.0,0.0,91.0,0.0,0.0,82.0,91.0,0.0,82.0
FD374D13F3F35040258BB67E0F1152F2,87.0,81.0,0.0,0.0,0.0,0.0,92.0,89.0,87.0,91.0,80.0,96.0,92.0,0.0,70.0,70.0,76.0,0.0,0.0,84.0,74.0,74.0,94.0,94.0,84.0,0.0
FD3FB9479CCE56A87ADAC789A0B3E413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE02B67B4D52F018F7CC4D5D9190B2FE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE58DB981705E6013CB1B204FBBAC33A,80.0,89.0,81.0,83.0,0.0,0.0,81.0,74.0,78.0,90.0,83.0,93.0,88.0,87.0,96.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,93.0,90.0,0.0,92.0
FFA59DBF5E0E83B4EFBCCC973D883BCA,79.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,87.0,74.0,0.0,78.0,0.0,94.0,0.0,86.0,0.0,0.0,73.0,0.0,0.0,77.0,95.0,81.0,75.0
00CF8BCEC63B34D4A21E871BFD3585A3,83.0,80.0,0.0,71.0,0.0,0.0,0.0,70.0,84.0,0.0,87.0,72.0,0.0,0.0,93.0,74.0,0.0,0.0,0.0,70.0,0.0,0.0,81.0,89.0,0.0,76.0
00F08394D95F4847A363BEC0B24F566D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,80.0
0181D0C3F315C1EECE75AA90CB1136F3,84.0,75.0,0.0,0.0,78.0,0.0,0.0,0.0,86.0,90.0,89.0,89.0,91.0,0.0,0.0,0.0,73.0,0.0,93.0,80.0,0.0,0.0,94.0,97.0,83.0,96.0
021D90ACC2F61B05000986D55658AF6F,76.0,92.0,0.0,0.0,0.0,0.0,78.0,93.0,93.0,93.0,87.0,85.0,90.0,0.0,89.0,84.0,0.0,87.0,0.0,91.0,74.0,0.0,95.0,91.0,0.0,95.0
02AC408097521F9901136514ACC8D0F7,85.0,72.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,71.0,90.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,81.0
043837E460459BB3DB1817D9655C24F8,75.0,72.0,0.0,0.0,0.0,0.0,72.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,89.0
04BA131DDEE0B4362BEFCFA38128EC75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05BB01882EE21AB504E49F1C5A427432,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,89.0,79.0,0.0,0.0
05E595D0AF51ED83205080FF6E74F1F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05F98C991EEAF092093A04D3C1D1475F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06CD869B82DE207D1BC8BF2166C5E783,82.0,96.0,81.0,0.0,0.0,0.0,0.0,0.0,83.0,87.0,81.0,83.0,89.0,0.0,96.0,76.0,0.0,0.0,80.0,93.0,0.0,74.0,93.0,93.0,0.0,96.0
0937AC56674DAA603315912582786781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
094B6BC57E093FA600368F472B098EDD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09AF7C9BD5497627292C089BC06053B3,93.0,76.0,78.0,0.0,81.0,0.0,73.0,82.0,76.0,0.0,87.0,92.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,87.0,0.0,72.0,93.0,96.0,0.0,87.0
0A2725334314DB63A8FC5CC63FC895CA,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,89.0,0.0,87.0,0.0,93.0,77.0,96.0,0.0,0.0,0.0,85.0,92.0,0.0,0.0,75.0,95.0,0.0,76.0
0AC59B2E1DA4DB687E78A7E2D3B46ED9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0CC3FD904856D5EF9E0662EF9F55C755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0E1466CD00894F3D48F414200CCDC0A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0E223B28A93A258C1F900A0122E8EA96,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,84.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,89.0,71.0,0.0,0.0,0.0,0.0,85.0,0.0,84.0
0E424AE17E73A801EBE198F67EB10E9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0EFA067498000BF73BC84B824A762F54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10135A3273A7C90FC8AB8485776B2761,87.0,84.0,91.0,86.0,0.0,0.0,0.0,88.0,80.0,80.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,71.0,91.0,90.0,87.0,0.0,90.0
11A20D40179B826FCAEBFAF62DD1CB05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123C0ADA8F97C5461D44EF74B5951927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,91.0,89.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,70.0,73.0,0.0,79.0,87.0,0.0,85.0
159588938A46FEB44B1888CB31FBE157,0.0,84.0,0.0,0.0,0.0,0.0,0.0,70.0,87.0,89.0,84.0,0.0,87.0,79.0,94.0,0.0,0.0,0.0,0.0,77.0,0.0,75.0,80.0,93.0,0.0,90.0
1613C14C4B1BC336EEB5875CC6B1B3F5,84.0,74.0,73.0,0.0,79.0,0.0,83.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,81.0,0.0,88.0,94.0,0.0,0.0
16282F1058EBD25C6CA5F69D6A9452EC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179494F10BF0215DA27B9ED506FA31C8,83.0,75.0,89.0,0.0,78.0,0.0,91.0,77.0,94.0,87.0,91.0,90.0,92.0,0.0,0.0,0.0,79.0,93.0,86.0,85.0,86.0,91.0,90.0,98.0,0.0,96.0
